product,YM,state,user_cnt,rev
market_place,2017-02,SP,6,1212.8600000000001
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-02,RJ,1,46.99
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-02,RN,1,131.34
moveis_decoracao,2017-02,AL,3,495.76
moveis_decoracao,2017-02,BA,5,429.57
moveis_decoracao,2017-02,CE,2,405.15999999999997
moveis_decoracao,2017-02,ES,3,932.7299999999999
moveis_decoracao,2017-02,GO,2,120.42000000000002
moveis_decoracao,2017-02,MA,2,222.54
moveis_decoracao,2017-02,MG,30,5194.200000000001
moveis_decoracao,2017-02,MT,2,454.71000000000004
moveis_decoracao,2017-02,PA,1,125.95
moveis_decoracao,2017-02,PB,1,66.50999999999999
moveis_decoracao,2017-02,PE,1,152.43
moveis_decoracao,2017-02,PI,1,153.56
moveis_decoracao,2017-02,PR,11,1695.3600000000001
moveis_decoracao,2017-02,RJ,34,5279.500000000002
moveis_decoracao,2017-02,RN,1,60.34
moveis_decoracao,2017-02,RO,2,2067.12
moveis_decoracao,2017-02,RS,13,1350.9899999999998
moveis_decoracao,2017-02,SC,6,598.7099999999999
moveis_decoracao,2017-02,SE,1,196.75
moveis_decoracao,2017-02,SP,98,15642.350000000002
moveis_decoracao,2017-02,TO,1,198.46
moveis_escritorio,2017-02,BA,2,371.89
moveis_escritorio,2017-02,CE,1,226.96
moveis_escritorio,2017-02,ES,2,367.77
moveis_escritorio,2017-02,MG,9,4254.5199999999995
moveis_escritorio,2017-02,PA,1,115.11
moveis_escritorio,2017-02,PR,3,4111.82
moveis_escritorio,2017-02,RJ,12,2634.2999999999997
moveis_escritorio,2017-02,RO,1,169.99
moveis_escritorio,2017-02,RS,2,427.18
moveis_escritorio,2017-02,SC,2,1147.3
moveis_escritorio,2017-02,SP,17,4039.6000000000004
moveis_escritorio,2017-02,TO,1,219.79
moveis_quarto,2017-02,MG,1,501.88
moveis_sala,2017-02,BA,1,657.64
moveis_sala,2017-02,MG,2,603.86
moveis_sala,2017-02,PB,1,381.51
moveis_sala,2017-02,PR,1,141.12
moveis_sala,2017-02,RJ,3,5430.31
moveis_sala,2017-02,RS,1,174.08
moveis_sala,2017-02,SE,1,2094.64
moveis_sala,2017-02,SP,3,1152.9900000000002
bebes,2017-02,BA,1,208.16
bebes,2017-02,ES,1,195.42
bebes,2017-02,MG,4,381.73
bebes,2017-02,PI,1,315.88
bebes,2017-02,PR,5,415.74
bebes,2017-02,RJ,3,1009.63
bebes,2017-02,RN,2,280.87
bebes,2017-02,RO,1,214.09
bebes,2017-02,RS,1,60.96
bebes,2017-02,SC,1,39.46
bebes,2017-02,SP,13,1050.2299999999998
beleza_saude,2017-02,AC,1,825.24
beleza_saude,2017-02,AL,3,998.71
beleza_saude,2017-02,AP,1,383.05
beleza_saude,2017-02,BA,5,668.8399999999999
beleza_saude,2017-02,CE,1,48.25
beleza_saude,2017-02,DF,3,406.04999999999995
beleza_saude,2017-02,ES,1,47.05
beleza_saude,2017-02,GO,3,258.97
beleza_saude,2017-02,MA,1,48.25
beleza_saude,2017-02,MG,17,1874.4899999999998
beleza_saude,2017-02,MT,1,231.4
beleza_saude,2017-02,PA,4,1275.0299999999997
beleza_saude,2017-02,PB,2,674.6
beleza_saude,2017-02,PE,2,378.91999999999996
beleza_saude,2017-02,PI,1,953.8399999999999
beleza_saude,2017-02,PR,10,1504.13
beleza_saude,2017-02,RJ,18,4856.3
beleza_saude,2017-02,RN,1,48.74
beleza_saude,2017-02,RO,2,686.06
beleza_saude,2017-02,RR,1,52.87
beleza_saude,2017-02,RS,9,2409.79
beleza_saude,2017-02,SC,4,1070.03
beleza_saude,2017-02,SE,2,299.14
beleza_saude,2017-02,SP,62,8661.83
brinquedos,2017-02,BA,1,141.29
brinquedos,2017-02,DF,2,205.49
brinquedos,2017-02,ES,2,168.4
brinquedos,2017-02,GO,1,60.77
brinquedos,2017-02,MG,10,1071.08
brinquedos,2017-02,MT,1,63.79
brinquedos,2017-02,PA,1,76.25
brinquedos,2017-02,PB,1,140.34
brinquedos,2017-02,PI,1,91.61
brinquedos,2017-02,PR,4,975.14
brinquedos,2017-02,RJ,9,781.6299999999999
brinquedos,2017-02,RN,1,452.64
brinquedos,2017-02,RS,3,1559.06
brinquedos,2017-02,SC,3,194.40999999999997
brinquedos,2017-02,SE,1,187.28
brinquedos,2017-02,SP,20,5215.129999999998
construcao_ferramentas_construcao,2017-02,MG,1,171.03
construcao_ferramentas_construcao,2017-02,PR,1,171.03
construcao_ferramentas_construcao,2017-02,RJ,1,56.96
construcao_ferramentas_jardim,2017-02,RJ,1,1249.36
construcao_ferramentas_seguranca,2017-02,RS,1,396.86
cool_stuff,2017-02,AL,1,142.33
cool_stuff,2017-02,BA,3,229.23000000000002
cool_stuff,2017-02,CE,1,106.81
cool_stuff,2017-02,DF,3,310.53999999999996
cool_stuff,2017-02,GO,3,1091.74
cool_stuff,2017-02,MA,1,106.81
cool_stuff,2017-02,MG,5,856.6199999999999
cool_stuff,2017-02,MT,2,404.88
cool_stuff,2017-02,PA,1,104.87
cool_stuff,2017-02,PB,1,307.86
cool_stuff,2017-02,PE,2,746.97
cool_stuff,2017-02,PR,7,3103.7200000000003
cool_stuff,2017-02,RJ,8,1017
cool_stuff,2017-02,RS,5,958.23
cool_stuff,2017-02,SC,2,233.24
cool_stuff,2017-02,SP,23,5158.25
cool_stuff,2017-02,TO,1,139.07
dvds_blu_ray,2017-02,PE,1,36.94
eletrodomesticos,2017-02,MG,1,129.98
eletrodomesticos,2017-02,PA,2,198.04000000000002
eletrodomesticos,2017-02,SC,1,174.28
eletrodomesticos,2017-02,SP,3,353.1
,2017-02,BA,1,239.95
,2017-02,ES,2,181.87
,2017-02,MG,8,1265.67
,2017-02,PA,1,4042.74
,2017-02,PR,1,179.35
,2017-02,RJ,12,1050.84
,2017-02,RS,2,921.76
,2017-02,SE,1,152.47
,2017-02,SP,24,2923.05
agro_industria_e_comercio,2017-02,GO,1,39.77
agro_industria_e_comercio,2017-02,MG,1,36.51
agro_industria_e_comercio,2017-02,MS,2,151.91
agro_industria_e_comercio,2017-02,RJ,2,72.2
agro_industria_e_comercio,2017-02,SP,1,30.71
alimentos,2017-02,BA,2,214.15
alimentos,2017-02,CE,1,167.1
alimentos,2017-02,MG,1,181.98
alimentos,2017-02,PE,1,29.84
alimentos,2017-02,PR,1,40.16
alimentos,2017-02,RS,1,54.95
alimentos,2017-02,SP,2,242.01999999999998
audio,2017-02,MG,2,105.91
audio,2017-02,RJ,1,44.01
audio,2017-02,RS,2,97.93
automotivo,2017-02,AL,1,126.71
automotivo,2017-02,BA,4,926.36
automotivo,2017-02,CE,1,196.88
automotivo,2017-02,DF,2,394.87
automotivo,2017-02,ES,1,245.68
automotivo,2017-02,GO,1,173.09
automotivo,2017-02,MG,13,3897.5999999999995
automotivo,2017-02,MT,1,112.46
automotivo,2017-02,PA,1,707.02
automotivo,2017-02,PB,1,89.52
automotivo,2017-02,PE,1,184.32
automotivo,2017-02,PR,6,2876.6800000000003
automotivo,2017-02,RJ,11,1712.73
automotivo,2017-02,RN,1,34.84
automotivo,2017-02,RO,1,34.34
automotivo,2017-02,RS,3,260.33000000000004
automotivo,2017-02,SC,2,58.67
automotivo,2017-02,SP,24,6054.540000000001
automotivo,2017-02,TO,1,165.71
cama_mesa_banho,2017-02,AM,2,279.85
cama_mesa_banho,2017-02,BA,4,507.87999999999994
cama_mesa_banho,2017-02,DF,2,291.26
cama_mesa_banho,2017-02,ES,1,118.88
cama_mesa_banho,2017-02,MA,1,137.14
cama_mesa_banho,2017-02,MG,27,4815.96
cama_mesa_banho,2017-02,MS,1,103.79
cama_mesa_banho,2017-02,PB,1,137.14
cama_mesa_banho,2017-02,PR,16,5395.41
cama_mesa_banho,2017-02,RJ,23,3771.490000000001
cama_mesa_banho,2017-02,RO,1,653.64
cama_mesa_banho,2017-02,RS,6,655.96
cama_mesa_banho,2017-02,SC,1,34.52
cama_mesa_banho,2017-02,SP,58,9204.88
casa_conforto,2017-02,SC,1,245.78
casa_conforto,2017-02,SP,2,225.49
casa_construcao,2017-02,RJ,1,820.2
casa_construcao,2017-02,SP,2,354.47
cine_foto,2017-02,MG,1,95.24
climatizacao,2017-02,BA,2,436.52
climatizacao,2017-02,ES,2,423.02
climatizacao,2017-02,MG,2,418.6
climatizacao,2017-02,RJ,2,876.34
climatizacao,2017-02,SP,4,1285.23
consoles_games,2017-02,AM,1,370.29
consoles_games,2017-02,CE,1,720.98
consoles_games,2017-02,DF,1,115.9
consoles_games,2017-02,MG,5,1523.2500000000002
consoles_games,2017-02,RJ,1,332.7
consoles_games,2017-02,RS,2,590.54
consoles_games,2017-02,SC,2,132.11
consoles_games,2017-02,SE,1,70.84
consoles_games,2017-02,SP,4,781.3499999999999
cama_mesa_banho,2017-03,BA,3,454.47999999999996
cama_mesa_banho,2017-03,CE,1,230.04
cama_mesa_banho,2017-03,DF,7,1683.68
cama_mesa_banho,2017-03,ES,2,193.46
cama_mesa_banho,2017-03,GO,4,433.86
cama_mesa_banho,2017-03,MA,1,139.6
cama_mesa_banho,2017-03,MG,38,7750.950000000001
cama_mesa_banho,2017-03,PA,2,342.68
cama_mesa_banho,2017-03,PB,2,251.87
cama_mesa_banho,2017-03,PE,2,226.62
cama_mesa_banho,2017-03,PI,2,1133.6399999999999
cama_mesa_banho,2017-03,PR,7,847.31
cama_mesa_banho,2017-03,RJ,39,6039.270000000003
cama_mesa_banho,2017-03,RO,3,478.71
cama_mesa_banho,2017-03,RS,14,1449.08
cama_mesa_banho,2017-03,SC,9,1266.54
cama_mesa_banho,2017-03,SP,113,18746.480000000003
casa_conforto,2017-03,BA,1,25.25
casa_conforto,2017-03,CE,1,230.04
casa_conforto,2017-03,DF,1,338.83
casa_conforto,2017-03,MG,5,946.72
casa_conforto,2017-03,RJ,1,1082.46
casa_conforto,2017-03,RN,1,115.02
casa_conforto,2017-03,RS,1,430.67
casa_conforto,2017-03,SC,1,104.7
casa_conforto_2,2017-03,RS,1,129.35
casa_conforto_2,2017-03,SP,2,261.54
casa_construcao,2017-03,DF,1,157.4
casa_construcao,2017-03,MG,1,162.1
casa_construcao,2017-03,RJ,1,925.56
casa_construcao,2017-03,SE,1,94.97
casa_construcao,2017-03,SP,1,149.96
climatizacao,2017-03,BA,1,82.25
climatizacao,2017-03,ES,1,111.37
climatizacao,2017-03,MG,1,889.8
climatizacao,2017-03,PR,1,187.24
climatizacao,2017-03,RJ,2,1256.09
climatizacao,2017-03,RS,1,302.12
climatizacao,2017-03,SP,9,1712.7499999999998
consoles_games,2017-03,AL,1,220.35
consoles_games,2017-03,BA,1,716.65
consoles_games,2017-03,CE,4,1840.28
consoles_games,2017-03,MG,5,856.9100000000001
consoles_games,2017-03,MS,1,76.11
consoles_games,2017-03,PA,1,185.02
consoles_games,2017-03,PB,1,83.9
consoles_games,2017-03,PE,1,720.98
consoles_games,2017-03,PR,1,155.67
consoles_games,2017-03,RJ,9,1261.6999999999998
consoles_games,2017-03,RS,2,398.91
consoles_games,2017-03,SC,1,359.97
consoles_games,2017-03,SE,1,257.1
consoles_games,2017-03,SP,18,4484.969999999999
market_place,2017-03,ES,2,204.31
market_place,2017-03,MG,2,261.01
market_place,2017-03,MT,1,112.49
market_place,2017-03,RJ,1,77.51
market_place,2017-03,RS,2,336.56
market_place,2017-03,SC,2,269.95
market_place,2017-03,SP,7,818.0899999999999
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-03,ES,1,66.94
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-03,RJ,2,102.11
moveis_decoracao,2017-03,AP,1,510.08
moveis_decoracao,2017-03,BA,7,1229.27
moveis_decoracao,2017-03,DF,8,750.49
moveis_decoracao,2017-03,ES,3,259.12
moveis_decoracao,2017-03,GO,4,851.17
moveis_decoracao,2017-03,MA,1,155.36
moveis_decoracao,2017-03,MG,36,8050.0700000000015
moveis_decoracao,2017-03,MS,1,68.1
moveis_decoracao,2017-03,MT,2,667.41
moveis_decoracao,2017-03,PA,2,2134.98
moveis_decoracao,2017-03,PB,1,895.6500000000001
moveis_decoracao,2017-03,PE,3,811.18
moveis_decoracao,2017-03,PR,13,2180.85
moveis_decoracao,2017-03,RJ,39,6206.870000000002
moveis_decoracao,2017-03,RN,2,177.61
moveis_decoracao,2017-03,RS,16,2347.02
moveis_decoracao,2017-03,SC,8,853.49
moveis_decoracao,2017-03,SE,3,638.42
moveis_decoracao,2017-03,SP,114,12906.350000000002
moveis_escritorio,2017-03,BA,1,516.88
moveis_escritorio,2017-03,CE,2,439.91999999999996
moveis_escritorio,2017-03,ES,2,317.06
moveis_escritorio,2017-03,GO,1,166.7
moveis_escritorio,2017-03,MG,10,2903.5699999999997
moveis_escritorio,2017-03,MT,1,148.33
moveis_escritorio,2017-03,PA,2,473.77
moveis_escritorio,2017-03,PB,1,155
moveis_escritorio,2017-03,PI,1,345.15
moveis_escritorio,2017-03,PR,3,3640.0399999999995
moveis_escritorio,2017-03,RJ,9,2149.87
moveis_escritorio,2017-03,RS,3,974.4
moveis_escritorio,2017-03,SC,3,484.43
moveis_escritorio,2017-03,SE,2,471.44
moveis_escritorio,2017-03,SP,19,10512.79
moveis_sala,2017-03,DF,1,153.8
moveis_sala,2017-03,ES,2,358.04
moveis_sala,2017-03,GO,1,151.74
moveis_sala,2017-03,MG,5,3132.9700000000003
moveis_sala,2017-03,PR,1,367.76
moveis_sala,2017-03,RJ,2,366.59000000000003
moveis_sala,2017-03,RS,1,212.28
moveis_sala,2017-03,SP,4,3545.2900000000004
musica,2017-03,RJ,1,42.51
papelaria,2017-03,AC,1,448.3
papelaria,2017-03,AL,1,170.49
papelaria,2017-03,DF,2,240.13
papelaria,2017-03,MA,1,126.34
papelaria,2017-03,MG,9,846.02
papelaria,2017-03,PA,2,179.2
papelaria,2017-03,PB,1,99.32
papelaria,2017-03,PE,1,128.62
papelaria,2017-03,PR,4,386.75
papelaria,2017-03,RJ,8,981.4999999999999
papelaria,2017-03,RO,2,404.15999999999997
papelaria,2017-03,RS,4,497.89
papelaria,2017-03,SC,5,398.03
papelaria,2017-03,SP,14,1917.47
papelaria,2017-03,TO,1,170.67
perfumaria,2017-03,AC,1,81.88
perfumaria,2017-03,AL,1,220.74
perfumaria,2017-03,AM,1,80.95
perfumaria,2017-03,BA,5,1190.4
perfumaria,2017-03,CE,2,673.19
perfumaria,2017-03,DF,1,136.83
perfumaria,2017-03,ES,1,151.13
perfumaria,2017-03,GO,2,517
perfumaria,2017-03,MA,3,491.28
perfumaria,2017-03,MG,11,2008.71
perfumaria,2017-03,PA,1,94.88
perfumaria,2017-03,PB,3,600.4300000000001
perfumaria,2017-03,PE,1,169.92
perfumaria,2017-03,PR,5,697.3199999999999
perfumaria,2017-03,RJ,20,3755.68
perfumaria,2017-03,RN,1,224.78
perfumaria,2017-03,RO,1,340.59
perfumaria,2017-03,RS,2,393.54
perfumaria,2017-03,SC,5,1236.7399999999998
perfumaria,2017-03,SP,37,9167.01
pet_shop,2017-03,ES,1,105.79
pet_shop,2017-03,GO,1,145.48
pet_shop,2017-03,MG,5,553.51
pet_shop,2017-03,PA,1,159.74
pet_shop,2017-03,PR,2,897.48
pet_shop,2017-03,RJ,6,3086.04
pet_shop,2017-03,RO,1,121.15
pet_shop,2017-03,RS,5,648.96
pet_shop,2017-03,SC,4,3359.519999999999
pet_shop,2017-03,SP,15,2092.98
informatica_acessorios,2017-03,BA,4,320.87
informatica_acessorios,2017-03,CE,2,95.53999999999999
informatica_acessorios,2017-03,DF,4,369.64
informatica_acessorios,2017-03,ES,2,93.37
informatica_acessorios,2017-03,GO,3,123.31
informatica_acessorios,2017-03,MA,6,779.6999999999999
informatica_acessorios,2017-03,MG,17,4330.92
informatica_acessorios,2017-03,MS,2,3257.33
informatica_acessorios,2017-03,MT,2,243.42000000000002
informatica_acessorios,2017-03,PA,4,2685.34
informatica_acessorios,2017-03,PE,1,94.88
informatica_acessorios,2017-03,PR,8,1914.18
informatica_acessorios,2017-03,RJ,25,5506.67
informatica_acessorios,2017-03,RO,1,1321
informatica_acessorios,2017-03,RS,4,579.14
informatica_acessorios,2017-03,SC,8,2022.8799999999999
informatica_acessorios,2017-03,SE,2,97.47999999999999
informatica_acessorios,2017-03,SP,54,15575.550000000005
instrumentos_musicais,2017-03,BA,2,402.43
instrumentos_musicais,2017-03,DF,1,20.95
instrumentos_musicais,2017-03,MA,1,459.8
instrumentos_musicais,2017-03,MG,1,32.51
instrumentos_musicais,2017-03,RJ,1,513.51
instrumentos_musicais,2017-03,SE,1,457.65
instrumentos_musicais,2017-03,SP,2,354.38
livros_interesse_geral,2017-03,BA,1,136.26
livros_interesse_geral,2017-03,ES,2,2425.2400000000002
livros_interesse_geral,2017-03,GO,1,136.26
livros_interesse_geral,2017-03,MG,3,357.01000000000005
livros_interesse_geral,2017-03,MS,1,131.51
livros_interesse_geral,2017-03,PR,2,194.78
livros_interesse_geral,2017-03,RJ,3,305.7
livros_interesse_geral,2017-03,SC,3,815.4799999999999
livros_interesse_geral,2017-03,SP,3,718.9399999999999
livros_tecnicos,2017-03,RJ,1,47.78
livros_tecnicos,2017-03,SP,1,55.96
malas_acessorios,2017-03,BA,1,360.81
malas_acessorios,2017-03,GO,1,145.71
malas_acessorios,2017-03,MG,10,2099.2900000000004
malas_acessorios,2017-03,MT,1,191.82
malas_acessorios,2017-03,PE,1,385.61
malas_acessorios,2017-03,RJ,5,1144.8300000000002
malas_acessorios,2017-03,RS,5,1040.78
malas_acessorios,2017-03,SC,2,764.74
malas_acessorios,2017-03,SP,9,1804.07
eletrodomesticos_2,2017-03,MG,1,535.9
eletrodomesticos_2,2017-03,SP,1,32.53
eletronicos,2017-03,MG,5,788.8299999999999
eletronicos,2017-03,MT,2,136.54
eletronicos,2017-03,PA,1,51.83
eletronicos,2017-03,PB,1,54.34
eletronicos,2017-03,PE,2,652.99
eletronicos,2017-03,PR,2,1404.37
eletronicos,2017-03,RJ,5,963.7099999999999
eletronicos,2017-03,RO,1,54.74
eletronicos,2017-03,RS,2,593.53
eletronicos,2017-03,SC,1,184.35
eletronicos,2017-03,SP,10,1026.51
eletroportateis,2017-03,BA,1,131.12
eletroportateis,2017-03,CE,2,439.03
eletroportateis,2017-03,DF,2,2424.23
eletroportateis,2017-03,PA,1,754.56
eletroportateis,2017-03,PR,2,250.33
eletroportateis,2017-03,RJ,4,1461.19
eletroportateis,2017-03,RS,4,1281.92
eletroportateis,2017-03,SC,2,1827.0600000000002
eletroportateis,2017-03,SP,13,3463.69
esporte_lazer,2017-03,BA,8,1909.0800000000002
esporte_lazer,2017-03,CE,4,352
esporte_lazer,2017-03,DF,5,712.12
esporte_lazer,2017-03,ES,5,656.3899999999999
esporte_lazer,2017-03,MA,1,139.69
esporte_lazer,2017-03,MG,23,3113.74
esporte_lazer,2017-03,MS,2,2038.5700000000002
esporte_lazer,2017-03,MT,1,439.77
esporte_lazer,2017-03,PA,1,336.9
esporte_lazer,2017-03,PE,5,1911.33
esporte_lazer,2017-03,PI,1,558.76
esporte_lazer,2017-03,PR,11,1261.3700000000001
esporte_lazer,2017-03,RJ,19,4835.48
esporte_lazer,2017-03,RO,1,747.1
esporte_lazer,2017-03,RR,1,266.85
esporte_lazer,2017-03,RS,7,594.46
esporte_lazer,2017-03,SC,3,739.24
esporte_lazer,2017-03,SE,6,806.2800000000001
esporte_lazer,2017-03,SP,65,15968.540000000005
relogios_presentes,2017-03,AM,1,185.51
relogios_presentes,2017-03,BA,3,866.8599999999999
relogios_presentes,2017-03,CE,2,1462.9599999999998
relogios_presentes,2017-03,DF,3,229.77
relogios_presentes,2017-03,ES,2,420.03999999999996
relogios_presentes,2017-03,GO,2,610.14
relogios_presentes,2017-03,MG,7,1569.55
relogios_presentes,2017-03,PA,1,79.39
relogios_presentes,2017-03,PI,1,259.15
relogios_presentes,2017-03,PR,2,617.48
relogios_presentes,2017-03,RJ,16,5750.05
relogios_presentes,2017-03,RN,1,259.15
relogios_presentes,2017-03,RS,4,1489.67
relogios_presentes,2017-03,SC,2,730.99
relogios_presentes,2017-03,SE,2,215.01999999999998
relogios_presentes,2017-03,SP,26,12802.16
sinalizacao_e_seguranca,2017-03,RS,1,91.23
tablets_impressao_imagem,2017-03,PA,1,124.18
tablets_impressao_imagem,2017-03,PE,1,124.18
tablets_impressao_imagem,2017-03,RJ,1,113.86
tablets_impressao_imagem,2017-03,RS,1,115.39
tablets_impressao_imagem,2017-03,SP,1,110.3
telefonia,2017-03,AL,1,126.18
telefonia,2017-03,BA,9,1077.69
telefonia,2017-03,CE,1,49.84
telefonia,2017-03,DF,3,111.85
telefonia,2017-03,ES,4,180.57999999999998
telefonia,2017-03,GO,5,480.62
telefonia,2017-03,MA,5,511.52
telefonia,2017-03,MG,19,1080.8700000000001
telefonia,2017-03,MS,1,34.64
telefonia,2017-03,MT,1,56.39
telefonia,2017-03,PA,3,488.25
telefonia,2017-03,PE,2,125.97
telefonia,2017-03,PR,9,508.56
telefonia,2017-03,RJ,20,1713.87
telefonia,2017-03,RN,1,169.39
telefonia,2017-03,RO,1,43.83
telefonia,2017-03,RR,1,63.96
telefonia,2017-03,RS,7,361.83000000000004
telefonia,2017-03,SC,10,620.53
telefonia,2017-03,SE,1,46.39
telefonia,2017-03,SP,51,3953.79
telefonia,2017-03,TO,2,97.11000000000001
telefonia_fixa,2017-03,AP,1,57.83
telefonia_fixa,2017-03,BA,1,2582.72
telefonia_fixa,2017-03,ES,1,84.56
telefonia_fixa,2017-03,RJ,1,74.59
telefonia_fixa,2017-03,RS,1,56.04
telefonia_fixa,2017-03,SC,1,218.04
telefonia_fixa,2017-03,SE,1,223.16
telefonia_fixa,2017-03,SP,7,785.9500000000002
utilidades_domesticas,2017-03,BA,7,3440.15
utilidades_domesticas,2017-03,CE,1,36.79
utilidades_domesticas,2017-03,DF,6,861.16
utilidades_domesticas,2017-03,ES,3,272.09000000000003
utilidades_domesticas,2017-03,GO,2,218.39
utilidades_domesticas,2017-03,MA,1,208.05
utilidades_domesticas,2017-03,MG,21,2194.87
utilidades_domesticas,2017-03,MS,1,42.95
utilidades_domesticas,2017-03,MT,2,1838.5
utilidades_domesticas,2017-03,PB,1,49.25
utilidades_domesticas,2017-03,PE,1,35.79
utilidades_domesticas,2017-03,PR,5,359.00000000000006
utilidades_domesticas,2017-03,RJ,27,3618.64
utilidades_domesticas,2017-03,RN,1,72.6
utilidades_domesticas,2017-03,RS,10,4046.9899999999993
utilidades_domesticas,2017-03,SC,4,409.45
utilidades_domesticas,2017-03,SE,1,443.92
utilidades_domesticas,2017-03,SP,80,6868.18
utilidades_domesticas,2017-03,TO,2,65.54
fashion_bolsas_e_acessorios,2017-03,BA,5,847.6
fashion_bolsas_e_acessorios,2017-03,DF,1,80.75
fashion_bolsas_e_acessorios,2017-03,ES,1,75.11
fashion_bolsas_e_acessorios,2017-03,GO,3,272.04999999999995
fashion_bolsas_e_acessorios,2017-03,MG,9,547.77
fashion_bolsas_e_acessorios,2017-03,PA,1,83.9
fashion_bolsas_e_acessorios,2017-03,PI,2,135.64
fashion_bolsas_e_acessorios,2017-03,PR,6,691.5
fashion_bolsas_e_acessorios,2017-03,RJ,13,1076.39
fashion_bolsas_e_acessorios,2017-03,RS,1,828.12
fashion_bolsas_e_acessorios,2017-03,SP,20,2350.33
fashion_calcados,2017-03,AL,1,227.57
fashion_calcados,2017-03,GO,1,319.51
fashion_calcados,2017-03,MS,1,221.42
fashion_calcados,2017-03,PR,2,336.23
fashion_calcados,2017-03,RJ,1,97.9
fashion_calcados,2017-03,RS,1,177.6
fashion_calcados,2017-03,SP,6,495.14000000000004
fashion_esporte,2017-03,RJ,1,54.01
fashion_roupa_feminina,2017-03,SP,1,30.86
fashion_roupa_masculina,2017-03,MG,1,119.3
fashion_roupa_masculina,2017-03,PR,2,187.10000000000002
fashion_roupa_masculina,2017-03,RJ,1,82.19
fashion_roupa_masculina,2017-03,SP,3,553.69
fashion_underwear_e_moda_praia,2017-03,RJ,2,105.22
fashion_underwear_e_moda_praia,2017-03,SP,4,355.4
ferramentas_jardim,2017-03,AL,1,68.74
ferramentas_jardim,2017-03,BA,4,2130.86
ferramentas_jardim,2017-03,GO,4,6345.65
ferramentas_jardim,2017-03,MG,19,4895.630000000002
ferramentas_jardim,2017-03,MS,2,130.12
ferramentas_jardim,2017-03,PA,2,1645.87
ferramentas_jardim,2017-03,PB,2,2384.7299999999996
ferramentas_jardim,2017-03,PE,3,870.1700000000001
ferramentas_jardim,2017-03,PI,1,64.74
ferramentas_jardim,2017-03,PR,4,403.5300000000001
ferramentas_jardim,2017-03,RJ,21,4094.820000000001
ferramentas_jardim,2017-03,RN,1,164.84
ferramentas_jardim,2017-03,RO,1,64.74
ferramentas_jardim,2017-03,RS,4,716.29
ferramentas_jardim,2017-03,SC,9,3929.21
ferramentas_jardim,2017-03,SE,1,170.79999999999995
ferramentas_jardim,2017-03,SP,40,7842.229999999999
ferramentas_jardim,2017-03,TO,1,484.2
industria_comercio_e_negocios,2017-03,RJ,1,142.12
industria_comercio_e_negocios,2017-03,SP,1,139.91
,2017-03,BA,1,229.76
,2017-03,CE,2,221.82999999999998
,2017-03,DF,1,34.09
,2017-03,GO,1,142.77
,2017-03,MA,1,229.9
,2017-03,MG,9,915.1600000000002
,2017-03,PB,1,189.62
,2017-03,PI,1,53.84
,2017-03,PR,2,263.12
,2017-03,RJ,2,361.78999999999996
,2017-03,RO,1,207.36
,2017-03,RS,2,398.99
,2017-03,SC,1,329.43
,2017-03,SP,30,5708.649999999999
,2017-03,TO,1,96.98
agro_industria_e_comercio,2017-03,PR,1,74.17
agro_industria_e_comercio,2017-03,RJ,1,36.52
alimentos,2017-03,BA,2,223.93
alimentos,2017-03,ES,2,253.44
alimentos,2017-03,MG,4,504.65999999999997
alimentos,2017-03,MT,1,751.64
alimentos,2017-03,PE,1,29.84
alimentos,2017-03,PR,2,222.95
alimentos,2017-03,RJ,1,192.41
alimentos,2017-03,SC,1,316.56
alimentos,2017-03,SP,8,1197.6599999999999
alimentos_bebidas,2017-03,MG,1,34.42
alimentos_bebidas,2017-03,SP,3,98.50999999999999
artes,2017-03,DF,2,74.64
artes,2017-03,GO,1,136.8
artes,2017-03,RJ,1,65.84
artes,2017-03,SP,1,43.56
audio,2017-03,AL,1,99.6
audio,2017-03,ES,1,95.25
audio,2017-03,GO,1,52.77
audio,2017-03,MG,1,374.88
audio,2017-03,PE,2,288.12
audio,2017-03,PI,1,217.59
